User_ID,Age,Education,Occupation,Secondary_Apps,Usage_Frequency,Daily_Usage_Time,Satisfaction,Challenges,Desired_Features,Preferred_Communication,Partner_Priorities,Gender_Male,Gender_Non-binary,Primary_App_Hinge,Primary_App_OkCupid,Primary_App_Tinder,Location_Chennai,Location_Delhi,Location_Hyderabad,Location_Kolkata,Location_Mumbai,Location_Pune,Reason_for_Using_Casual Fun,Reason_for_Using_Finding a Partner,Reason_for_Using_Social Interaction,Active_App_Count
425,0.7142857142857144,Undergraduate,Freelancer,,0,0.0,2,Safety Concerns,Location-Based Matching,Voice Notes,Personality > Interests > Values,True,False,False,False,False,False,False,False,False,True,False,True,False,False,1
426,1.0,Undergraduate,Student,OkCupid,0,0.0,0,Lack of Genuine Matches,Audio Calls,Voice Notes,Values > Personality > Appearance,True,False,False,False,True,False,False,False,False,False,False,False,False,False,1
427,0.5714285714285716,Undergraduate,Part-time Job,Bumble,2,0.0,4,Time-Wasting,Video Calls,Text,Personality > Interests > Values,False,True,False,False,False,False,False,True,False,False,False,False,False,True,1
428,1.0,Postgraduate,Freelancer,Hinge,1,0.0,2,Safety Concerns,AI Recommendations,Video Calls,Values > Personality > Appearance,False,False,False,False,False,False,True,False,False,False,False,False,False,True,1
429,0.1428571428571428,Postgraduate,Freelancer,Bumble,2,0.0,4,Lack of Genuine Matches,Video Calls,Text,Personality > Interests > Values,True,False,False,False,False,False,False,False,False,False,False,True,False,False,1
430,0.8571428571428572,Postgraduate,Student,Tinder,0,0.0,3,,Video Calls,Text,Personality > Interests > Values,True,False,False,False,False,True,False,False,False,False,False,True,False,False,1
431,0.8571428571428572,Graduate,Student,Tinder,2,0.0,1,Lack of Genuine Matches,Video Calls,Text,Values > Personality > Appearance,False,True,False,False,True,False,False,True,False,False,False,False,False,False,1
432,0.4285714285714288,Postgraduate,Freelancer,,2,0.0,0,,Detailed Profiles,Voice Notes,Values > Personality > Appearance,True,False,False,False,False,False,True,False,False,False,False,False,True,False,1
433,0.5714285714285716,Undergraduate,Part-time Job,OkCupid,1,0.0,0,,Location-Based Matching,Text,Personality > Interests > Values,False,True,True,False,False,True,False,False,False,False,False,True,False,False,1
434,0.8571428571428572,Graduate,Full-time Job,Hinge,2,0.0,1,Time-Wasting,Detailed Profiles,Video Calls,Values > Personality > Appearance,False,False,False,False,False,False,True,False,False,False,False,False,False,False,1
435,0.2857142857142856,Postgraduate,Student,Hinge,0,0.0,4,,AI Recommendations,Video Calls,Personality > Interests > Values,True,False,False,False,False,False,False,False,False,False,False,True,False,False,1
436,0.1428571428571428,Postgraduate,Freelancer,Tinder,1,0.0,3,,Detailed Profiles,Video Calls,Values > Personality > Appearance,False,True,False,True,False,False,False,False,True,False,False,False,False,False,1
437,0.0,Undergraduate,Freelancer,Tinder,0,0.0,4,Safety Concerns,Video Calls,Video Calls,Values > Personality > Appearance,False,True,True,False,False,False,False,False,False,True,False,False,False,False,1
438,0.5714285714285716,Postgraduate,Student,OkCupid,0,0.0,2,Lack of Genuine Matches,Location-Based Matching,Text,Personality > Interests > Values,False,False,False,False,False,False,False,False,False,False,True,False,False,True,1
439,0.7142857142857144,Graduate,Student,Bumble,2,1.0,3,,AI Recommendations,Voice Notes,Values > Personality > Appearance,False,True,False,True,False,False,False,False,True,False,False,False,True,False,1
440,0.1428571428571428,Graduate,Freelancer,Tinder,1,0.0,3,Lack of Genuine Matches,Video Calls,Text,Values > Personality > Appearance,False,False,False,False,False,False,False,True,False,False,False,False,False,False,1
441,0.5714285714285716,Postgraduate,Intern,OkCupid,0,0.0,3,Safety Concerns,Detailed Profiles,Text,Appearance > Interests > Personality,True,False,False,True,False,False,False,False,False,False,False,False,False,False,1
442,0.5714285714285716,Graduate,Part-time Job,OkCupid,0,1.0,0,Time-Wasting,Audio Calls,Video Calls,Values > Personality > Appearance,True,False,False,False,False,False,True,False,False,False,False,False,False,False,1
443,0.7142857142857144,Postgraduate,Part-time Job,Bumble,2,0.0,2,,Video Calls,Video Calls,Appearance > Interests > Personality,False,False,True,False,False,True,False,False,False,False,False,False,True,False,1
444,0.1428571428571428,Postgraduate,Freelancer,,0,0.0,4,Lack of Genuine Matches,Audio Calls,Voice Notes,Personality > Interests > Values,False,True,False,False,False,False,False,False,True,False,False,True,False,False,1
445,0.8571428571428572,Postgraduate,Intern,Bumble,2,0.0,0,Safety Concerns,AI Recommendations,Text,Appearance > Interests > Personality,False,True,False,False,True,False,False,False,False,False,False,True,False,False,1
446,0.4285714285714288,Postgraduate,Full-time Job,Tinder,2,0.0,3,Lack of Genuine Matches,AI Recommendations,Video Calls,Personality > Interests > Values,False,True,False,False,False,False,False,False,True,False,False,False,False,False,1
447,0.0,Undergraduate,Full-time Job,Tinder,2,0.0,1,Lack of Genuine Matches,Video Calls,Text,Personality > Interests > Values,False,False,False,False,False,True,False,False,False,False,False,False,False,True,1
448,0.5714285714285716,Undergraduate,Full-time Job,,1,1.0,1,Safety Concerns,Detailed Profiles,Voice Notes,Appearance > Interests > Personality,True,False,False,True,False,False,True,False,False,False,False,True,False,False,1
449,0.5714285714285716,Undergraduate,Intern,Hinge,2,0.0,0,Lack of Genuine Matches,Location-Based Matching,Video Calls,Values > Personality > Appearance,True,False,False,False,False,False,False,True,False,False,False,True,False,False,1
450,0.1428571428571428,Postgraduate,Part-time Job,OkCupid,0,0.0,4,,Detailed Profiles,Voice Notes,Appearance > Interests > Personality,False,True,False,False,False,False,False,True,False,False,False,True,False,False,1
451,1.0,Undergraduate,Student,Bumble,2,0.0,1,,Audio Calls,Text,Values > Personality > Appearance,False,False,False,True,False,False,False,False,False,True,False,False,True,False,1
452,0.8571428571428572,Postgraduate,Intern,,1,0.0,0,Time-Wasting,AI Recommendations,Text,Personality > Interests > Values,True,False,False,False,True,False,False,True,False,False,False,False,True,False,1
453,0.4285714285714288,Graduate,Freelancer,Tinder,2,1.0,4,Safety Concerns,Location-Based Matching,Voice Notes,Appearance > Interests > Personality,False,False,False,False,False,False,False,True,False,False,False,False,True,False,1
454,0.8571428571428572,Graduate,Part-time Job,Tinder,2,0.0,3,Time-Wasting,Video Calls,Text,Appearance > Interests > Personality,False,True,False,True,False,True,False,False,False,False,False,False,True,False,1
455,0.0,Postgraduate,Part-time Job,OkCupid,2,0.0,1,Lack of Genuine Matches,Video Calls,Voice Notes,Appearance > Interests > Personality,True,False,True,False,False,False,False,False,True,False,False,False,False,False,1
456,0.1428571428571428,Graduate,Student,,1,0.0,2,Lack of Genuine Matches,Video Calls,Video Calls,Appearance > Interests > Personality,False,True,False,False,False,True,False,False,False,False,False,False,False,False,1
457,1.0,Graduate,Full-time Job,OkCupid,1,0.0,4,Lack of Genuine Matches,Detailed Profiles,Text,Values > Personality > Appearance,False,True,True,False,False,True,False,False,False,False,False,False,False,False,1
458,0.8571428571428572,Graduate,Part-time Job,OkCupid,2,0.0,1,,Location-Based Matching,Voice Notes,Personality > Interests > Values,False,False,True,False,False,False,False,False,False,False,True,False,False,False,1
459,0.7142857142857144,Postgraduate,Student,Bumble,2,0.0,1,,Audio Calls,Video Calls,Personality > Interests > Values,False,False,False,False,False,False,False,False,True,False,False,False,False,False,1
460,0.4285714285714288,Postgraduate,Part-time Job,Tinder,0,0.0,0,Lack of Genuine Matches,Detailed Profiles,Video Calls,Personality > Interests > Values,False,False,False,False,False,True,False,False,False,False,False,False,False,True,1
461,0.4285714285714288,Postgraduate,Intern,OkCupid,2,1.0,0,Safety Concerns,AI Recommendations,Text,Appearance > Interests > Personality,True,False,True,False,False,True,False,False,False,False,False,False,True,False,1
462,0.4285714285714288,Graduate,Freelancer,OkCupid,0,0.0,3,Lack of Genuine Matches,Location-Based Matching,Video Calls,Personality > Interests > Values,False,False,False,False,False,False,False,False,False,False,True,False,False,True,1
463,1.0,Postgraduate,Intern,Tinder,1,0.0,0,Lack of Genuine Matches,Detailed Profiles,Voice Notes,Values > Personality > Appearance,True,False,False,False,False,False,False,True,False,False,False,False,False,False,1
464,0.4285714285714288,Postgraduate,Intern,Bumble,2,0.0,2,,Video Calls,Voice Notes,Appearance > Interests > Personality,False,False,False,False,False,False,False,False,True,False,False,False,False,True,1
465,0.7142857142857144,Graduate,Intern,Hinge,0,0.0,2,,Detailed Profiles,Voice Notes,Appearance > Interests > Personality,True,False,False,True,False,False,True,False,False,False,False,False,False,True,1
466,1.0,Postgraduate,Intern,,0,0.0,3,Lack of Genuine Matches,Location-Based Matching,Voice Notes,Values > Personality > Appearance,True,False,True,False,False,False,True,False,False,False,False,True,False,False,1
467,0.4285714285714288,Graduate,Freelancer,,1,0.0,1,Lack of Genuine Matches,Location-Based Matching,Video Calls,Values > Personality > Appearance,False,True,True,False,False,False,False,False,True,False,False,False,True,False,1
468,0.8571428571428572,Undergraduate,Intern,Hinge,1,0.0,0,Lack of Genuine Matches,AI Recommendations,Voice Notes,Values > Personality > Appearance,False,True,False,False,False,False,True,False,False,False,False,False,True,False,1
469,0.7142857142857144,Graduate,Full-time Job,Bumble,2,0.0,2,Time-Wasting,Detailed Profiles,Video Calls,Values > Personality > Appearance,True,False,False,False,True,False,False,True,False,False,False,False,False,False,1
470,0.1428571428571428,Postgraduate,Full-time Job,OkCupid,1,1.0,4,Safety Concerns,AI Recommendations,Video Calls,Personality > Interests > Values,False,False,False,False,False,True,False,False,False,False,False,False,False,False,1
471,0.4285714285714288,Postgraduate,Student,OkCupid,2,0.0,1,Lack of Genuine Matches,Location-Based Matching,Text,Values > Personality > Appearance,False,False,False,False,False,False,False,False,False,True,False,False,False,True,1
472,0.1428571428571428,Postgraduate,Student,,0,1.0,3,Safety Concerns,AI Recommendations,Text,Personality > Interests > Values,True,False,False,True,False,False,True,False,False,False,False,False,False,True,1
473,0.1428571428571428,Graduate,Student,Bumble,2,0.0,4,Lack of Genuine Matches,Video Calls,Text,Appearance > Interests > Personality,False,True,False,True,False,True,False,False,False,False,False,False,False,False,1
474,1.0,Undergraduate,Part-time Job,Hinge,2,0.0,1,Time-Wasting,AI Recommendations,Voice Notes,Values > Personality > Appearance,False,True,False,True,False,False,False,True,False,False,False,False,True,False,1
475,0.7142857142857144,Postgraduate,Full-time Job,Tinder,0,0.0,1,Safety Concerns,Detailed Profiles,Video Calls,Values > Personality > Appearance,True,False,False,True,False,False,False,False,True,False,False,False,True,False,1
476,0.0,Postgraduate,Intern,Hinge,0,1.0,0,Time-Wasting,Detailed Profiles,Voice Notes,Values > Personality > Appearance,False,False,True,False,False,False,False,False,False,False,True,False,False,True,1
477,0.4285714285714288,Graduate,Part-time Job,Tinder,0,0.0,3,Time-Wasting,Audio Calls,Voice Notes,Personality > Interests > Values,True,False,False,False,True,False,False,False,False,True,False,True,False,False,1
478,1.0,Undergraduate,Full-time Job,Hinge,0,1.0,0,,Detailed Profiles,Video Calls,Values > Personality > Appearance,True,False,False,True,False,False,False,False,False,False,False,False,True,False,1
479,0.2857142857142856,Undergraduate,Full-time Job,,2,0.0,4,Safety Concerns,Detailed Profiles,Voice Notes,Values > Personality > Appearance,False,False,False,True,False,False,True,False,False,False,False,True,False,False,1
480,0.1428571428571428,Graduate,Intern,Tinder,1,0.0,1,Lack of Genuine Matches,Detailed Profiles,Video Calls,Appearance > Interests > Personality,False,False,False,False,True,False,True,False,False,False,False,True,False,False,1
481,0.8571428571428572,Undergraduate,Student,Bumble,2,0.0,0,,Detailed Profiles,Voice Notes,Personality > Interests > Values,False,True,False,True,False,False,False,False,False,False,True,False,True,False,1
482,0.0,Postgraduate,Part-time Job,OkCupid,1,0.0,0,Safety Concerns,Video Calls,Voice Notes,Appearance > Interests > Personality,False,False,False,False,False,False,False,True,False,False,False,True,False,False,1
483,0.0,Graduate,Freelancer,Tinder,1,1.0,2,,Video Calls,Video Calls,Personality > Interests > Values,False,True,False,True,False,True,False,False,False,False,False,False,True,False,1
484,0.2857142857142856,Undergraduate,Intern,OkCupid,0,0.0,2,Time-Wasting,Video Calls,Voice Notes,Personality > Interests > Values,False,False,False,True,False,False,False,False,False,False,True,False,False,False,1
485,0.8571428571428572,Postgraduate,Student,,2,1.0,3,Lack of Genuine Matches,AI Recommendations,Text,Personality > Interests > Values,False,True,False,True,False,False,False,False,False,True,False,False,False,True,1
486,0.7142857142857144,Graduate,Student,Tinder,0,1.0,2,Safety Concerns,Location-Based Matching,Voice Notes,Personality > Interests > Values,True,False,True,False,False,False,False,False,False,False,True,False,False,False,1
487,0.4285714285714288,Graduate,Freelancer,Tinder,1,0.0,3,Lack of Genuine Matches,Audio Calls,Voice Notes,Personality > Interests > Values,False,False,False,False,False,False,False,False,False,True,False,False,True,False,1
488,0.1428571428571428,Graduate,Student,,1,0.0,2,Time-Wasting,Location-Based Matching,Text,Personality > Interests > Values,False,False,False,False,False,False,False,False,False,True,False,False,True,False,1
489,1.0,Graduate,Full-time Job,,1,0.0,0,,Audio Calls,Text,Personality > Interests > Values,False,False,True,False,False,False,True,False,False,False,False,True,False,False,1
490,1.0,Postgraduate,Student,Hinge,0,0.0,4,Lack of Genuine Matches,AI Recommendations,Text,Personality > Interests > Values,False,False,False,True,False,True,False,False,False,False,False,False,False,False,1
491,1.0,Graduate,Student,Hinge,0,0.0,2,Lack of Genuine Matches,AI Recommendations,Text,Personality > Interests > Values,False,False,False,True,False,False,False,False,True,False,False,True,False,False,1
492,0.8571428571428572,Undergraduate,Part-time Job,,1,0.0,4,Safety Concerns,Audio Calls,Voice Notes,Appearance > Interests > Personality,False,False,False,False,False,False,False,False,False,True,False,True,False,False,1
493,0.8571428571428572,Postgraduate,Intern,Bumble,2,0.0,4,Time-Wasting,Location-Based Matching,Video Calls,Appearance > Interests > Personality,False,False,False,False,True,False,False,False,False,True,False,False,False,False,1
494,0.2857142857142856,Undergraduate,Freelancer,,0,1.0,0,,Video Calls,Video Calls,Personality > Interests > Values,True,False,False,False,True,False,False,False,False,True,False,False,False,True,1
495,0.1428571428571428,Graduate,Intern,Tinder,2,1.0,2,Time-Wasting,Location-Based Matching,Video Calls,Personality > Interests > Values,False,False,False,True,False,True,False,False,False,False,False,False,True,False,1
496,0.7142857142857144,Undergraduate,Intern,Hinge,2,0.0,1,,Audio Calls,Voice Notes,Personality > Interests > Values,False,False,False,False,True,False,False,False,False,True,False,False,False,False,1
497,0.7142857142857144,Postgraduate,Intern,Tinder,0,0.0,0,Time-Wasting,Video Calls,Video Calls,Values > Personality > Appearance,True,False,False,True,False,False,False,False,False,True,False,True,False,False,1
498,0.5714285714285716,Graduate,Freelancer,Hinge,1,0.0,1,Lack of Genuine Matches,Video Calls,Voice Notes,Appearance > Interests > Personality,True,False,False,False,False,False,False,True,False,False,False,True,False,False,1
499,0.4285714285714288,Graduate,Student,Hinge,0,0.0,2,Lack of Genuine Matches,Detailed Profiles,Text,Appearance > Interests > Personality,False,False,False,False,True,False,False,False,True,False,False,False,False,False,1
500,0.5714285714285716,Graduate,Part-time Job,Hinge,2,0.0,1,Time-Wasting,AI Recommendations,Video Calls,Appearance > Interests > Personality,True,False,False,False,False,False,False,False,False,True,False,True,False,False,1
